BuildingType,PrimaryPropertyType,CouncilDistrictCode,Neighborhood,Latitude,Longitude,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),SiteEnergyUse(kBtu),TotalGHGEmissions,number_of_activities,ratio_parking,ratio_building,ratio_dominant_use,building_age,supericie_by_building,superficie_by_activity
SPS-District K-12,K-12 School,3,EAST,47.64063,-122.30428,1.0,2,10.213652480789968,0,27273,14.045525745414789,3.8437441646748516,1,0.0,1.0,1.0,91,13636.5,27273.0
NonResidential,Small- and Mid-Sized Office,5,NORTHWEST,47.69898,-122.34162,1.0,3,10.131061276129653,0,25111,13.768788575506884,3.217675104291682,3,0.0,1.0,0.5677193261917088,34,8370.333333333334,8370.333333333334
NonResidential,Worship Facility,7,MAGNOLIA / QUEEN ANNE,47.64725,-122.39977,1.0,2,10.367378789112905,0,31805,14.311222746965882,4.225226615110005,1,0.0,1.0,1.0,63,15902.5,31805.0
NonResidential,K-12 School,7,MAGNOLIA / QUEEN ANNE,47.64725,-122.39977,1.0,1,9.94323697205341,0,20811,14.05243748067638,3.7835075831927187,1,0.0,1.0,1.0,63,20811.0,20811.0
Nonresidential COS,Warehouse,2,GREATER DUWAMISH,47.59393,-122.32211,1.0,2,10.001430626866092,0,22058,14.502304977399827,4.19614876167715,2,0.0,1.0,0.5732160667331581,49,11029.0,11029.0
NonResidential,Refrigerated Warehouse,2,GREATER DUWAMISH,47.56268,-122.32364,1.0,1,10.038455412946613,0,22890,16.118674183576047,4.785489740111373,2,0.0,1.0,1.8982961992136305,46,22890.0,11445.0
NonResidential,Other,2,GREATER DUWAMISH,47.56166,-122.3237,1.0,5,10.491274217438248,0,36000,13.92103543511401,3.762129915853529,1,0.0,1.0,1.0,109,7200.0,36000.0
NonResidential,Distribution Center,2,GREATER DUWAMISH,47.5616,-122.32603,1.0,1,10.251323547807656,0,28320,15.259223583778144,4.2189192968037315,2,0.0,1.0,1.0,45,28320.0,14160.0
NonResidential,Worship Facility,4,NORTHEAST,47.67816,-122.28998,1.0,1,10.277771543160718,0,29079,13.666597108622422,3.099190981922221,1,0.0,1.0,1.0,61,29079.0,29079.0
NonResidential,Small- and Mid-Sized Office,3,EAST,47.63441,-122.28061,1.0,3,10.269795945443098,9616,19232,13.496568270021287,1.623340817603092,2,0.3333333333333333,0.6666666666666666,0.6666666666666666,34,6410.666666666667,14424.0
NonResidential,Small- and Mid-Sized Office,6,Ballard,47.65564,-122.36191,1.0,2,9.929886026390658,0,20535,14.422993090651342,3.6560979645895566,2,0.0,1.0,0.6622839055271488,28,10267.5,10267.5
NonResidential,Laboratory,7,MAGNOLIA / QUEEN ANNE,47.65223,-122.36147,1.0,2,10.66953662107974,0,43025,16.05548678683454,5.545060250112571,2,0.0,1.0,0.6862754212667054,31,21512.5,21512.5
NonResidential,Warehouse,2,GREATER DUWAMISH,47.54769,-122.3251,1.0,1,10.335269968961667,0,30800,13.093904230320366,1.220829921392359,1,0.0,1.0,1.0,51,30800.0,30800.0
NonResidential,Warehouse,2,GREATER DUWAMISH,47.59416,-122.3267,1.0,1,10.529425983402623,0,37400,13.73667586513857,2.0541237336955462,3,0.0,1.0,0.7291711229946524,94,37400.0,12466.666666666666
NonResidential,Large Office,2,DOWNTOWN,47.59666,-122.32768,1.0,11,12.499227216509194,0,268130,16.52531601769835,4.671519566529625,1,0.0,1.0,1.0,16,24375.454545454544,268130.0
NonResidential,Small- and Mid-Sized Office,2,DOWNTOWN,47.59706,-122.32813,1.0,11,11.133888048697342,0,68452,15.14586353642007,3.2722270003651954,2,0.0,1.0,0.9008502308186759,16,6222.909090909091,34226.0
NonResidential,Large Office,2,DOWNTOWN,47.59634,-122.32807,1.0,11,12.51790450033982,0,273185,16.503980375072434,4.630252966355554,1,0.0,1.0,1.0306788440068086,16,24835.0,273185.0
NonResidential,K-12 School,4,NORTHEAST,47.66368,-122.27324,1.0,3,11.487607656985938,0,97500,15.133783004637255,5.052736470114891,1,0.0,1.0,1.0,92,32500.0,97500.0
NonResidential,Small- and Mid-Sized Office,7,MAGNOLIA / QUEEN ANNE,47.62495,-122.36036,1.0,5,10.897017064751084,0,54015,14.920767886039672,3.0469005601283903,1,0.0,1.0,1.0,34,10803.0,54015.0
NonResidential,Restaurant,7,DOWNTOWN,47.60805,-122.33978,1.0,13,10.645424897265505,0,42000,15.869437349191003,5.612799585277634,4,0.0,1.0,0.6322380952380953,31,3230.769230769231,10500.0
NonResidential,Large Office,7,DOWNTOWN,47.61706,-122.35141,0.0,24,11.692752245730048,0,119701,15.941613869435953,4.068000586882499,2,0.0,1.0,0.8594581498901429,34,4987.541666666667,59850.5
Nonresidential COS,Other,5,NORTH,47.71986,-122.29809,1.0,1,10.114437057749631,0,24697,14.07455064964024,3.3734835430946397,2,0.0,1.0,0.6195084423209297,51,24697.0,12348.5
NonResidential,University,3,CENTRAL,47.59677,-122.30172,2.0,1,10.95898355013061,0,57468,15.080762499276616,4.497584975308154,1,0.0,1.0,1.178916962483469,3,57468.0,57468.0
NonResidential,University,3,EAST,47.61808,-122.32175,1.0,5,11.33857207782545,0,84000,16.31564435078703,6.091174126256959,1,0.0,1.0,1.0035714285714286,10,16800.0,84000.0
NonResidential,Retail Store,7,DOWNTOWN,47.6087,-122.33884,1.0,3,11.542484267211773,0,103000,15.466977064684267,4.396668911410751,1,0.0,1.0,1.0,25,34333.333333333336,103000.0
NonResidential,Supermarket / Grocery Store,1,SOUTHWEST,47.56137,-122.38524,1.0,1,10.541756071586084,0,37864,15.898158952191576,5.174736304776682,1,0.0,1.0,1.0,8,37864.0,37864.0
NonResidential,Supermarket / Grocery Store,3,EAST,47.62256,-122.32092,1.0,2,11.104912112844378,0,66497,16.044472146046775,4.276943858220729,1,0.0,1.0,1.0,66,33248.5,66497.0
NonResidential,Retail Store,7,MAGNOLIA / QUEEN ANNE,47.62473,-122.34727,1.0,4,10.434409878001242,0,34010,15.085443630079363,3.211649779776461,1,0.0,1.0,1.1299029697147898,10,8502.5,34010.0
NonResidential,Supermarket / Grocery Store,7,MAGNOLIA / QUEEN ANNE,47.62473,-122.34727,1.0,4,10.735961798317172,0,45980,15.932399004953105,5.264553736395228,1,0.0,1.0,1.0,10,11495.0,45980.0
NonResidential,Retail Store,3,EAST,47.61378771,-122.3214255,0.0,3,10.730794053532657,0,45743,15.485708047813775,4.424247650107844,1,0.0,1.0,0.989069365804604,20,15247.666666666666,45743.0
NonResidential,Other,3,CENTRAL,47.61674,-122.30207,1.0,1,10.714417768752456,0,45000,15.069842865830761,4.924786876970218,2,0.0,1.0,1.0,25,45000.0,22500.0
NonResidential,Other,2,GREATER DUWAMISH,47.59544,-122.33159,1.0,6,12.717991671314254,0,333698,16.435108635609012,5.688398072612454,2,0.0,1.0,1.2972897649970931,17,55616.333333333336,166849.0
NonResidential,Warehouse,2,GREATER DUWAMISH,47.55066,-122.31787,1.0,4,11.196281345516404,0,72859,14.219947053898943,2.5201129055226197,1,0.0,1.0,1.0,112,18214.75,72859.0
SPS-District K-12,K-12 School,2,SOUTHEAST,47.52374,-122.27201,1.0,2,11.840104654679848,0,138705,15.41677475642641,4.82647204242293,1,0.0,1.0,1.0,7,69352.5,138705.0
NonResidential,Mixed Use Property,2,GREATER DUWAMISH,47.5823,-122.32937,1.0,3,9.996385734902859,0,21947,14.256728353338927,3.6331024386449378,3,0.0,1.0,0.6778602998131863,12,7315.666666666667,7315.666666666667
NonResidential,Warehouse,4,NORTHEAST,47.68454,-122.26235,1.0,0,12.860406230053417,0,384772,16.53725075531294,5.970496240671785,2,0.0,1.0,0.9095074485669435,76,384772.0,192386.0
NonResidential,Medical Office,4,NORTHEAST,47.6824,-122.26223,1.0,0,10.318473856527929,0,30287,14.600833465605602,3.487986511734546,1,0.0,1.0,0.9261399280219236,56,30287.0,30287.0
NonResidential,Small- and Mid-Sized Office,4,NORTHEAST,47.68254,-122.26299,1.0,0,9.995656440007505,0,21931,15.188519368187803,4.977492075503002,1,0.0,1.0,1.4520541698964935,56,21931.0,21931.0
NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.60148,-122.33379,1.0,6,11.19961100514472,0,73102,15.275807537474089,3.402196881995239,2,0.0,1.0,1.268405789171295,31,12183.666666666666,36551.0
Nonresidential COS,Mixed Use Property,2,GREATER DUWAMISH,47.57918,-122.32075,5.0,1,11.378913957108828,0,87458,15.95265929343235,5.600752574336657,4,0.0,1.0,0.4699055546662398,50,87458.0,21864.5
NonResidential,Supermarket / Grocery Store,5,NORTH,47.71864,-122.312,1.0,1,10.847393451443256,0,51400,16.275352273775564,5.71600744427877,2,0.0,1.0,1.008579766536965,5,51400.0,25700.0
NonResidential,Small- and Mid-Sized Office,4,LAKE UNION,47.64779,-122.33352,1.0,1,10.175916383525095,0,26263,14.306951124739468,2.4336133554004498,1,0.0,1.0,1.0,23,26263.0,26263.0
Nonresidential COS,Other,2,GREATER DUWAMISH,47.54277,-122.31626,1.0,2,10.576738101381617,0,39212,11.18955263344126,-0.6931471805599453,1,0.0,1.0,1.0,110,19606.0,39212.0
Nonresidential COS,Other,3,CENTRAL,47.60668,-122.30242,0.0,1,9.971146201009942,0,21400,15.458539810630127,5.066385309200747,3,0.0,1.0,0.5484579439252336,48,21400.0,7133.333333333333
NonResidential,Laboratory,3,EAST,47.60427,-122.32311,1.0,8,12.089538829274222,0,178000,17.78893258645926,7.843640773412838,1,0.0,1.0,1.0220786516853932,16,22250.0,178000.0
NonResidential,Large Office,2,GREATER DUWAMISH,47.5735,-122.32239,1.0,4,11.99632028070808,0,162157,17.519616990964916,6.28605395887021,2,0.0,1.0,0.5469884124644635,11,40539.25,81078.5
NonResidential,Supermarket / Grocery Store,7,MAGNOLIA / QUEEN ANNE,47.6239,-122.35756,1.0,4,10.434027564411219,0,33997,16.00456137651932,4.549974550520141,2,0.0,1.0,1.0,13,8499.25,16998.5
NonResidential,Large Office,7,LAKE UNION,47.62037,-122.33627,1.0,11,13.173860351047852,0,526423,16.675637518377954,5.094915166142843,3,0.0,1.0,0.7608634121229505,4,47856.63636363636,175474.33333333334
NonResidential,Warehouse,2,SOUTHEAST,47.51098,-122.27817,1.0,2,10.729853576882297,0,45700,14.250012487445476,2.740840023925201,1,0.0,1.0,6.426849015317287,28,22850.0,45700.0
Nonresidential COS,Other,4,NORTHEAST,47.68212,-122.2633,8.0,0,13.126415157844427,0,502030,16.731676760235555,6.30829878573801,1,0.0,1.0,1.12395275182758,87,502030.0,502030.0
NonResidential,Other,5,NORTHWEST,47.71286,-122.33635,1.0,2,10.888837820341777,0,53575,17.275089042714175,6.429558174707874,1,0.0,1.0,1.0,4,26787.5,53575.0
NonResidential,Large Office,2,GREATER DUWAMISH,47.58995,-122.33472,1.0,6,11.966196125692791,0,157345,16.26862962696135,4.522549157299754,1,0.0,1.0,1.0,4,26224.166666666668,157345.0
NonResidential,Residence Hall,4,NORTHEAST,47.65642,-122.31475,1.0,5,11.825968219487192,0,136758,15.652142607004267,5.167411096700238,1,0.0,1.0,1.513746910601208,4,27351.6,136758.0
NonResidential,Residence Hall,4,NORTHEAST,47.65599,-122.31385,1.0,7,12.16659870031636,0,192259,15.986575605646523,5.257339109819479,2,0.0,1.0,0.9784613464129117,4,27465.571428571428,96129.5
Nonresidential COS,Other,1,GREATER DUWAMISH,47.53246,-122.33304,2.0,2,11.828742997094855,0,137138,15.515769863383767,3.6420498667571386,1,0.0,1.0,1.0106753780863071,4,68569.0,137138.0
NonResidential,Other,3,EAST,47.60989,-122.32659,1.0,7,12.49676268949626,0,267470,17.566989811358468,7.376232744231826,2,0.0,1.0,0.6,4,38210.0,133735.0
NonResidential,Hospital,4,NORTHEAST,47.66201,-122.28386,1.0,8,12.706847933442663,0,330000,17.871883365426417,7.489797699479117,1,0.0,1.0,0.7318181818181818,3,41250.0,330000.0
NonResidential,Retail Store,7,MAGNOLIA / QUEEN ANNE,47.62503,-122.35642,1.0,3,10.688119423218252,0,43832,15.173031146126485,4.972656476138474,3,0.0,1.0,0.5609600292024092,98,14610.666666666666,14610.666666666666
NonResidential,Other,1,SOUTHWEST,47.5596,-122.38459,1.0,6,11.893845116326736,0,146363,16.277707534088364,5.786713315347843,1,0.0,1.0,1.0,29,24393.833333333332,146363.0
NonResidential,Supermarket / Grocery Store,1,SOUTHWEST,47.57984,-122.38577,1.0,1,11.11636558733258,0,67263,16.50318708475399,5.865816286503434,1,0.0,1.0,1.0,5,67263.0,67263.0
NonResidential,Worship Facility,4,NORTHEAST,47.6709,-122.27054,1.0,2,11.160413273314736,0,70292,14.475003548493502,4.053348941518581,1,0.0,1.0,1.0,8,35146.0,70292.0
NonResidential,Other,7,DOWNTOWN,47.61449,-122.33956,1.0,7,11.415081076770628,35120,55559,17.54554731037787,5.671844511120261,2,0.3873002569503413,0.6126997430496587,0.6616746986623143,41,7937.0,45339.5
NonResidential,Laboratory,7,LAKE UNION,47.62351,-122.34135,0.0,8,12.735497231301366,114010,225581,17.545926887010562,6.992326180432407,3,0.3357273897129194,0.6642726102870806,0.508826794585251,3,28197.625,113197.0
NonResidential,K-12 School,3,EAST,47.61386,-122.32647,1.0,2,10.48514435706271,0,35780,14.884441343530064,3.9433278552565585,1,0.0,1.0,1.0620458356623812,2,17890.0,35780.0
NonResidential,Large Office,7,MAGNOLIA / QUEEN ANNE,47.63449,-122.37661,1.0,3,11.562296412833108,28217,76844,14.125339291405687,2.2512917986064953,2,0.26857730270985425,0.7314226972901458,0.7950904712500357,3,25614.666666666668,52530.5
NonResidential,Small- and Mid-Sized Office,3,DOWNTOWN,47.59666,-122.31253,1.0,3,11.045510482285986,14989,47673,14.732653326751864,3.0007198150650303,1,0.23920398327535028,0.7607960167246497,0.7500558552232613,3,15891.0,62662.0
NonResidential,Hotel,6,BALLARD,47.66629,-122.3826,1.0,4,11.041016020812398,22948,39433,15.067477638396173,3.1937631240531252,3,0.36786842147448745,0.6321315785255126,0.9657588047642711,3,9858.25,20793.666666666668
NonResidential,Senior Care Community,3,Central,47.61885,-122.30341,1.0,6,11.287341438116659,0,79805,15.83458154711184,5.219328270297665,2,0.0,1.0,1.0,3,13300.833333333334,39902.5
Nonresidential COS,Other,7,MAGNOLIA / QUEEN ANNE,47.62082,-122.35251,0.0,1,10.275051108968611,0,29000,14.703078306203176,4.0069694827371,1,0.0,1.0,0.8655172413793103,54,29000.0,29000.0
NonResidential,Other,4,NORTHEAST,47.66246,-122.29898,1.0,6,12.628149019443535,239252,65773,17.072053659258234,6.696737907465768,2,0.7843684943857061,0.21563150561429392,1.0457700188509138,3,10962.166666666666,152512.5
NonResidential,Large Office,2,GREATER DUWAMISH,47.58872,-122.33475,1.0,7,12.718039617710192,146687,187027,15.337535485502357,3.742420221041966,2,0.43955902359505444,0.5604409764049455,0.5733442408769186,2,26718.14285714286,166857.0
NonResidential,Other,2,GREATER DUWAMISH,47.5843,-122.32229,1.0,2,10.950595998337121,0,56988,13.207021341455535,2.7806808921371173,2,0.0,1.0,0.4302660209166842,2,28494.0,28494.0
Campus,University,2,GREATER DUWAMISH,47.54193,-122.32404,4.0,2,11.917430111983268,0,149856,15.66165017318077,4.675535448648655,1,0.0,1.0,1.0,9,74928.0,149856.0
NonResidential,Other,1,DELRIDGE,47.51377011,-122.3432804,1.0,2,10.695619969780495,0,44162,14.251495090910712,3.6410013738694724,2,0.0,1.0,1.0,6,22081.0,22081.0
Nonresidential COS,Other,2,SOUTHEAST,47.52472,-122.27074,1.0,1,10.89256395413593,0,53775,16.30837033099196,6.1257987424001925,7,0.0,1.0,0.6575732217573221,3,53775.0,7682.142857142857
NonResidential,Small- and Mid-Sized Office,3,EAST,47.61438,-122.32174,0.0,2,11.079369476695538,0,64820,14.63718144170036,3.380994674344636,3,0.0,1.0,0.5811169392162913,104,32410.0,21606.666666666668
NonResidential,University,3,EAST,47.61699,-122.32083,1.0,2,11.510572699386632,0,99765,14.973964495338691,4.308110951723713,1,0.0,1.0,1.0,23,49882.5,99765.0
NonResidential,University,3,EAST,47.61748356,-122.321853,1.0,3,12.967688893749129,0,428347,17.42702775046391,7.155247969272263,1,0.0,1.0,1.1028068365133874,91,142782.33333333334,428347.0
NonResidential,Hospital,3,EAST,47.60986,-122.32774,1.0,8,12.833256290101001,0,374466,18.915047565681967,8.75319926467938,1,0.0,1.0,2.697534622635967,96,46808.25,374466.0
NonResidential,Senior Care Community,7,DOWNTOWN,47.60898,-122.34213,1.0,3,12.192962076380079,156000,41395,14.822568255767205,4.065258981327004,6,0.7902935737987284,0.20970642620127156,0.19656019656019655,27,13798.333333333334,32899.166666666664
NonResidential,Supermarket / Grocery Store,6,BALLARD,47.67034,-122.3873,1.0,8,10.626144990470014,0,41198,15.86553069108862,4.413767520457944,1,0.0,1.0,1.0,6,5149.75,41198.0
NonResidential,Other,2,SOUTHEAST,47.5626,-122.29396,1.0,0,10.603237884229646,0,40265,14.585234562339807,3.9394436010041383,1,0.0,1.0,1.0,7,40265.0,40265.0
NonResidential,Residence Hall,4,NORTHEAST,47.65718,-122.31632,1.0,0,12.079516866642077,0,176225,15.410178935814567,4.641019838881789,2,0.0,1.0,1.0,5,176225.0,88112.5
NonResidential,Residence Hall,4,NORTHEAST,47.65577,-122.3153,1.0,0,12.025695197731086,0,166991,16.585963187882445,6.080390756302384,1,0.0,1.0,1.0,63,166991.0,166991.0
NonResidential,Residence Hall,4,NORTHEAST,47.65447,-122.31733,1.0,0,11.40078647169893,0,89392,15.755819980763489,3.882182163417125,1,0.0,1.0,1.0,46,89392.0,89392.0
NonResidential,Residence Hall,4,NORTHEAST,47.65176,-122.30756,1.0,0,11.482878543617932,0,97040,15.174984059005881,4.133725518945951,1,0.0,1.0,1.0,5,97040.0,97040.0
NonResidential,Large Office,7,LAKE UNION,47.62384,-122.33941,1.0,6,12.96496308998362,0,427181,16.611024417094956,5.364573162325102,2,0.0,1.0,1.0,2,71196.83333333333,213590.5
NonResidential,Self-Storage Facility,2,SOUTHEAST,47.57054,-122.29139,1.0,4,11.528601944355236,14004,87576,13.754533354466973,2.2935443483418965,1,0.13786178381571176,0.8621382161842882,0.8621382161842882,2,21894.0,101580.0
NonResidential,Other,4,NORTHEAST,47.66414,-122.31664,1.0,3,10.42370889794248,0,33648,14.151683910638415,2.278292400425001,2,0.0,1.0,2.4845458868283403,2,11216.0,16824.0
NonResidential,Large Office,7,MAGNOLIA / QUEEN ANNE,47.62906,-122.34259,1.0,10,13.149620503694669,0,513816,16.74727833226527,5.366863471583051,3,0.0,1.0,0.698771544677472,1,51381.6,171272.0
NonResidential,Hotel,7,DOWNTOWN,47.61665,-122.33261,1.0,14,11.881823402830674,0,144614,15.524806927453941,3.918402612392185,1,0.0,1.0,1.1029360919413058,1,10329.57142857143,144614.0
NonResidential,Large Office,7,LAKE UNION,47.62146,-122.33976,1.0,12,13.083002814472524,163260,317442,16.358691540389838,4.9913845145041185,2,0.3396282936205799,0.6603717063794201,0.7112452205316392,2,26453.5,240351.0
NonResidential,Mixed Use Property,7,MAGNOLIA / QUEEN ANNE,47.66144,-122.38723,1.0,2,10.147687846375948,0,25532,13.350063133436143,1.4770487243883548,5,0.0,1.0,0.4600109666301112,2,12766.0,5106.4
NonResidential,Other,2,GREATER DUWAMISH,47.58542,-122.32185,1.0,2,11.590219783896478,0,108036,15.42332585466921,4.521571162111778,2,0.0,1.0,1.87132992706135,1,54018.0,54018.0
NonResidential,Large Office,7,LAKE UNION,47.62263,-122.33976,1.0,12,13.088593541191717,166208,317189,16.454470597132683,5.308861580423708,2,0.3438333295407295,0.6561666704592706,0.707850896881859,1,26432.416666666668,241698.5
Nonresidential COS,Large Office,7,LAKE UNION,47.62251,-122.3339,1.0,13,13.193188968434374,197659,339038,16.39868135363296,5.501911058617531,3,0.36828787938073065,0.6317121206192693,0.6387924657674628,2,26079.846153846152,178899.0
NonResidential,Hotel,4,LAKE UNION,47.65476,-122.34732,1.0,4,11.750547692549064,41539,85284,15.614311759232795,4.87534998330373,3,0.3275352262602209,0.6724647737397791,0.6951183933513637,2,21321.0,42274.333333333336
NonResidential,Warehouse,2,GREATER DUWAMISH,47.54425,-122.31776,1.0,1,10.86063227841855,4222,47863,15.09806960984044,5.060694493968993,1,0.08105980608620524,0.9189401939137948,1.0,61,47863.0,52085.0
NonResidential,Small- and Mid-Sized Office,2,GREATER DUWAMISH,47.53161,-122.29944,1.0,2,10.126231023828998,0,24990,15.301797415170855,4.9037921984782065,1,0.0,1.0,1.0,87,12495.0,24990.0
NonResidential,Other,4,NORTHEAST,47.68109,-122.2618,1.0,1,11.184421397998193,0,72000,14.889071669765524,4.214347354616797,1,0.0,1.0,1.0,3,72000.0,72000.0
NonResidential,K-12 School,3,GREATER DUWAMISH,47.58831,-122.3065,1.0,3,10.714417768752456,0,45000,14.097656898988877,2.2235418856535927,2,0.0,1.0,1.0161777777777778,1,15000.0,22500.0
NonResidential,Mixed Use Property,7,LAKE UNION,47.62497,-122.33883,1.0,6,12.75213992263437,85028,260262,17.488365197851664,6.907815277182209,6,0.24625097743925395,0.753749022560746,0.4388282313417707,1,43377.0,57548.333333333336
Nonresidential WA,University,4,NORTHEAST,47.66127,-122.31256,1.0,1,11.128321247529394,0,68072,14.9726493473627,3.09874002362822,1,0.0,1.0,1.012398636737572,54,68072.0,68072.0
Nonresidential COS,Mixed Use Property,5,NORTH,47.70541,-122.32232,1.0,1,9.933822752332201,0,20616,13.364470772962,1.4906543764441336,5,0.0,1.0,0.48020954598370197,11,20616.0,4123.2
Nonresidential COS,Other,3,CENTRAL,47.59905,-122.29787,1.0,1,9.366061246972958,0,11685,13.65423063998638,3.3734835430946397,1,0.0,1.0,1.0,3,11685.0,11685.0
Nonresidential COS,Other,6,BALLARD,47.6933,-122.37717,1.0,1,9.389991700214258,0,11968,13.571428058986367,3.1354942159291497,1,0.0,1.0,1.0,6,11968.0,11968.0
Nonresidential COS,Other,5,NORTH,47.72126,-122.29735,1.0,1,9.331229689251636,0,11285,13.37803665320276,2.6651427000909336,1,0.0,1.0,1.0,67,11285.0,11285.0
Nonresidential COS,Other,6,BALLARD,47.67295,-122.39228,1.0,1,9.728836502046393,0,16795,13.750029192488638,3.208017081533325,5,0.0,1.0,0.5168204822863948,105,16795.0,3359.0
Nonresidential COS,Other,6,BALLARD,47.67734,-122.37624,1.0,1,9.454775637424682,0,12769,15.448139175201877,5.376111393988057,4,0.0,1.0,0.8545696608974861,44,12769.0,3192.25
Nonresidential COS,Office,7,MAGNOLIA / QUEEN ANNE,47.63572,-122.37525,1.0,1,9.522300336887486,0,13661,13.127684569715411,1.252762968495368,1,0.0,1.0,1.0,64,13661.0,13661.0
Nonresidential COS,Other,3,EAST,47.63228,-122.31574,1.0,1,10.062412531523687,0,23445,15.603303169606184,5.557677121995229,1,0.0,1.0,1.0,104,23445.0,23445.0
Nonresidential COS,Mixed Use Property,3,CENTRAL,47.60775,-122.30225,1.0,1,9.905984432734716,0,20050,14.410716299992917,4.107754249132018,4,0.0,1.0,0.40438902743142147,22,20050.0,5012.5
